 0.3396000000000000E+04, 0.4282837452600000E+05, 0.5300000000000001E-04,  110,  110,    1, 0.0000000000000000E+00, 0.0000000000000000E+00                                                                                                         
    1,    0, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00             
    1,    1, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00             
    2,    0,-0.8750219738943999E-03, 0.0000000000000000E+00, 0.4134701950560999E-10, 0.0000000000000000E+00             
    2,    1, 0.3918895391141000E-09,-0.3986856242746000E-10, 0.7901424394761003E-11, 0.7927363896969000E-11             
    2,    2,-0.8463591457710001E-04, 0.4893448964795001E-04, 0.4810613912242001E-11, 0.5818377003391001E-11             
    3,    0,-0.1189641511641000E-04, 0.0000000000000000E+00, 0.2886541682866000E-10, 0.0000000000000000E+00             
    3,    1, 0.3804278143628999E-05, 0.2517723947491000E-04, 0.8394768246281004E-11, 0.8448062945495000E-11             
    3,    2,-0.1594791910384000E-04, 0.8361425388453000E-05, 0.6999955753523999E-11, 0.7093906112931999E-11             
    3,    3, 0.3505407234606000E-04, 0.2557438705360000E-04, 0.5092405237746002E-11, 0.5428517549634000E-11             
    4,    0, 0.5128947193584999E-05, 0.0000000000000000E+00, 0.3181614210973001E-10, 0.0000000000000000E+00             
    4,    1, 0.4216314913259000E-05, 0.3763373322566000E-05, 0.1019400722526000E-10, 0.1032179970965000E-10             
    4,    2,-0.9525241911770998E-06,-0.8980875286455998E-05, 0.8266767752254001E-11, 0.8303011273772999E-11             
    4,    3, 0.6456858827858002E-05,-0.1932002596808000E-06, 0.5817402665546000E-11, 0.5826540370420998E-11             
    4,    4, 0.3097574437780000E-06,-0.1287302503373000E-04, 0.3740633068510002E-11, 0.3493670177303000E-11             
    5,    0,-0.1726706618939000E-05, 0.0000000000000000E+00, 0.3228330893213999E-10, 0.0000000000000000E+00             
    5,    1, 0.4837755072027000E-06, 0.2123119093766000E-05, 0.1112330332903000E-10, 0.1124043859267000E-10             
    5,    2,-0.4298110362886001E-05,-0.1165925504315000E-05, 0.9541951338093002E-11, 0.9627697928382998E-11             
    5,    3, 0.3312677381445000E-05, 0.2717222598029000E-06, 0.7638673538088002E-11, 0.7629595965957002E-11             
    5,    4,-0.4640374886516000E-05,-0.3382102321760000E-05, 0.5521422059001001E-11, 0.5529700282038002E-11             
    5,    5,-0.4449808327095000E-05, 0.3779827498248001E-05, 0.3721697448083000E-11, 0.3729822351943002E-11             
    6,    0, 0.1346787681023000E-05, 0.0000000000000000E+00, 0.3483109918927001E-10, 0.0000000000000000E+00             
    6,    1, 0.1802412994013000E-05,-0.1518455462470000E-05, 0.1213861091478000E-10, 0.1224832678037001E-10             
    6,    2, 0.8616577426962000E-06, 0.1469139246715000E-05, 0.1087638081625000E-10, 0.1098881832368000E-10             
    6,    3, 0.9556351394667001E-06, 0.3330043281623001E-06, 0.9221015263389001E-11, 0.9203327172220000E-11             
    6,    4, 0.1008426601171000E-05, 0.2638782946685000E-05, 0.7379035395712998E-11, 0.7353519058637000E-11             
    6,    5, 0.1657662264518000E-05, 0.1622919240612000E-05, 0.5422406612559001E-11, 0.5417709707147001E-11             
    6,    6, 0.2762082658155001E-05, 0.8218361752879002E-06, 0.3417707645850000E-11, 0.3436329332365000E-11             
    7,    0, 0.1059712427628000E-05, 0.0000000000000000E+00, 0.3322356957509001E-10, 0.0000000000000000E+00             
    7,    1, 0.1374984055776000E-05,-0.2272949422537000E-06, 0.1327848507823000E-10, 0.1339349674752000E-10             
    7,    2, 0.2814037574809000E-05,-0.6295441859993000E-06, 0.1214568552404000E-10, 0.1229029005373000E-10             
    7,    3, 0.8804910838460000E-06,-0.3969000334538000E-06, 0.1078726141133000E-10, 0.1077010701232000E-10             
    7,    4, 0.2469004771871001E-05,-0.4221535652935000E-06, 0.9093085470992001E-11, 0.9047722426844000E-11             
    7,    5,-0.1914860699382001E-06,-0.1358568916931000E-05, 0.7306591772767998E-11, 0.7297740466097000E-11             
    7,    6,-0.5592504930143001E-06,-0.1901463709520000E-05, 0.5269707331628002E-11, 0.5254338170561001E-11             
    7,    7, 0.4407568946499001E-06,-0.1775580631631000E-05, 0.3304261981841001E-11, 0.3292787070018999E-11             
    8,    0, 0.1444677849939000E-06, 0.0000000000000000E+00, 0.3325301400310999E-10, 0.0000000000000000E+00             
    8,    1,-0.1325394056856000E-06, 0.7505436361418999E-06, 0.1443925281553000E-10, 0.1454149327807000E-10             
    8,    2, 0.1810382421784000E-05, 0.5071758996723002E-06, 0.1354080204036000E-10, 0.1371888481816000E-10             
    8,    3,-0.1206910337393000E-05,-0.1341432816793000E-05, 0.1230296884608000E-10, 0.1228029327462000E-10             
    8,    4, 0.1588286983197000E-05, 0.1483189145789000E-06, 0.1081231146165000E-10, 0.1074778971276000E-10             
    8,    5,-0.2791516998393000E-05,-0.1630184599135000E-05, 0.9127604557974999E-11, 0.9128965115808999E-11             
    8,    6,-0.9140850585885998E-06,-0.1790079051130000E-05, 0.7369610032180001E-11, 0.7355273254077001E-11             
    8,    7,-0.4739807938241000E-06, 0.1644602735337000E-05, 0.5517888327549000E-11, 0.5522675554460999E-11             
    8,    8,-0.3106078139246000E-06,-0.2503521187684999E-06, 0.3310859663925000E-11, 0.3311190477109000E-11             
    9,    0,-0.2875414048396001E-06, 0.0000000000000000E+00, 0.2266167648072001E-10, 0.0000000000000000E+00             
    9,    1, 0.4209607049158000E-06,-0.4902298210077000E-06, 0.1566575844840000E-10, 0.1576679008813000E-10             
    9,    2, 0.1138692362406000E-05, 0.3822680263723999E-06, 0.1486843323156000E-10, 0.1507579230824000E-10             
    9,    3,-0.9935537428668997E-06,-0.1007717087103000E-05, 0.1388934107735000E-10, 0.1387437445535000E-10             
    9,    4, 0.2948198758797000E-06, 0.1623614297547000E-05, 0.1251362629216000E-10, 0.1241854992149000E-10             
    9,    5,-0.2271687671921000E-05,-0.1549638697297000E-05, 0.1095200288694000E-10, 0.1094635071564000E-10             
    9,    6, 0.8084844921583001E-06, 0.5778891223928001E-06, 0.9278648555503002E-11, 0.9252048168454000E-11             
    9,    7,-0.6181248097220999E-06, 0.8687897258055999E-06, 0.7509829707332000E-11, 0.7521220944298999E-11             
    9,    8, 0.1208112619600000E-05,-0.1461633471002000E-06, 0.5369356986519001E-11, 0.5370444004975999E-11             
    9,    9,-0.1171729773040000E-05,-0.6580898748447000E-06, 0.3028563993716000E-11, 0.3040046297991999E-11             
   10,    0, 0.7268660702906001E-06, 0.0000000000000000E+00, 0.1879487324434000E-10, 0.0000000000000000E+00             
   10,    1, 0.9239950368191002E-06, 0.2232370914078000E-06, 0.1697403800096000E-10, 0.1706587623387000E-10             
   10,    2, 0.7073413160468999E-08,-0.1115816221366000E-05, 0.1632047655277000E-10, 0.1656716598661000E-10             
   10,    3,-0.2990505198953000E-06, 0.4435621680408000E-06, 0.1549224368399000E-10, 0.1547006860463001E-10             
   10,    4,-0.1213937451160000E-05,-0.6987802596972001E-07, 0.1429775923472000E-10, 0.1418089272388000E-10             
   10,    5, 0.4215703786496000E-06,-0.1062878759261000E-05, 0.1279901848637000E-10, 0.1279086696267000E-10             
   10,    6, 0.6694043251427000E-06, 0.1117220153789000E-05, 0.1125104188279000E-10, 0.1121814152193000E-10             
   10,    7, 0.3179727154862000E-06,-0.6201767591294001E-06, 0.9555845928176002E-11, 0.9565550558694000E-11             
   10,    8, 0.5404199908824000E-06, 0.8206831469000001E-06, 0.7743869547198001E-11, 0.7727267190228000E-11             
   10,    9,-0.1457150764189000E-05,-0.1463929590886000E-05, 0.5784670260797000E-11, 0.5784892603404001E-11             
   10,   10,-0.2749975741354001E-06, 0.7532015279562999E-06, 0.3214115394945000E-11, 0.3202974291616000E-11             
   11,    0,-0.2661718524481000E-06, 0.0000000000000000E+00, 0.1978250199348000E-10, 0.0000000000000000E+00             
   11,    1,-0.8168978946115001E-06,-0.2213116486289000E-06, 0.1853738572354000E-10, 0.1861404236927000E-10             
   11,    2,-0.3135302183778000E-06,-0.9940086334938002E-06, 0.1789915570146000E-10, 0.1819501557895000E-10             
   11,    3,-0.1303074227996000E-05, 0.7651734746272000E-06, 0.1720637601713000E-10, 0.1718375491457000E-10             
   11,    4,-0.1574017287748000E-05,-0.6446921871998999E-06, 0.1613677065256000E-10, 0.1599523724702000E-10             
   11,    5, 0.1356399892825000E-05, 0.8993128038391998E-06, 0.1472203698172000E-10, 0.1471076903015000E-10             
   11,    6,-0.2447626779757000E-06, 0.2058110973428000E-07, 0.1323489177150000E-10, 0.1319083368021000E-10             
   11,    7, 0.6606377409498000E-06,-0.8648187903107001E-06, 0.1160046148740000E-10, 0.1160506601884000E-10             
   11,    8,-0.1182232679485000E-05, 0.7667458143670000E-06, 0.9850707571404998E-11, 0.9833970668195999E-11             
   11,    9,-0.4151053728669001E-06,-0.4195712836433000E-06, 0.8018311279439999E-11, 0.8019542261916996E-11             
   11,   10, 0.3327322267794000E-06, 0.1966754016281000E-05, 0.5711946264278000E-11, 0.5682658513959000E-11             
   11,   11,-0.4485420769277000E-07,-0.3234815935179000E-06, 0.2888162123589000E-11, 0.2886612200377000E-11             
   12,    0, 0.2603087549451000E-06, 0.0000000000000000E+00, 0.2109573581835000E-10, 0.0000000000000000E+00             
   12,    1,-0.1126800597744000E-05,-0.5125492983144000E-07, 0.2028915970848999E-10, 0.2037123021705000E-10             
   12,    2,-0.9758436570295000E-07, 0.5330945460186999E-06, 0.1966332886490000E-10, 0.2001089216692000E-10             
   12,    3,-0.1442066122992000E-05, 0.3146550695010000E-06, 0.1907764545255000E-10, 0.1906191552996001E-10             
   12,    4,-0.1014104488604000E-06, 0.1235854618812000E-06, 0.1808836711732000E-10, 0.1792165796476000E-10             
   12,    5, 0.7201833466800000E-06, 0.1001785799311000E-05, 0.1675245733603000E-10, 0.1673816521309000E-10             
   12,    6,-0.4031782054640999E-06,-0.1629952462929000E-05, 0.1532005879177000E-10, 0.1527345870202000E-10             
   12,    7, 0.4044576108974001E-06,-0.1127294322122000E-06, 0.1374639423721000E-10, 0.1374889875544000E-10             
   12,    8,-0.1603890098259000E-05,-0.3882987780592000E-06, 0.1208657415263000E-10, 0.1206860652996000E-10             
   12,    9, 0.7083524265041998E-06, 0.4768998083215000E-06, 0.1028889812744000E-10, 0.1028180053576000E-10             
   12,   10, 0.4881145482009000E-06, 0.1378428170547000E-05, 0.8416673085789002E-11, 0.8396963974874000E-11             
   12,   11, 0.8652910852016998E-06,-0.1654755374523000E-05, 0.6233161830045999E-11, 0.6208867685077001E-11             
   12,   12,-0.6654426721829999E-08,-0.8921773924274000E-07, 0.3504981660466000E-11, 0.3512708085584000E-11             
   13,    0,-0.4906144795178001E-06, 0.0000000000000000E+00, 0.2286546918890000E-10, 0.0000000000000000E+00             
   13,    1,-0.5695876602546001E-06, 0.2258558668629000E-06, 0.2221857387546000E-10, 0.2227793583616000E-10             
   13,    2, 0.1920053716706000E-06, 0.8537968398640000E-06, 0.2160231814545999E-10, 0.2200854382914000E-10             
   13,    3, 0.2160624130951000E-06, 0.1816090434389000E-06, 0.2108714652781000E-10, 0.2107558644631000E-10             
   13,    4, 0.1713385478109000E-06, 0.6898572425994001E-06, 0.2020207895901999E-10, 0.2000351689795000E-10             
   13,    5, 0.6108827199920000E-08,-0.4051341301825000E-06, 0.1888297669324000E-10, 0.1885982237078000E-10             
   13,    6, 0.4409605213284000E-07,-0.9327055026379000E-06, 0.1752603930947000E-10, 0.1746969371219000E-10             
   13,    7,-0.7710679784782998E-06, 0.3975485791928000E-06, 0.1595525128040000E-10, 0.1595815514859000E-10             
